id_ekonomi,iso_code,tahun,bulan,pdrb_milyar,pertumbuhan_ekonomi,inflasi_rate,tingkat_pengangguran,tingkat_partisipasi_kerja,upah_minimum_regional,sektor_pertanian,sektor_industri,sektor_perdagangan,sektor_jasa,sektor_pariwisata,penurunan_omzet_umkm,penutupan_usaha,bantuan_sosial_milyar,recovery_index,business_confidence
910,ID-ST,2022,3,199.2,2.67,3.02,5.93,62.3,1482841,22.79,23.71,21.69,17.13,10.09,9.45,52,17.87,61.57,65.69
911,ID-SN,2022,3,512.57,4.55,3.92,4.06,74.04,1437284,33.66,16.76,15.38,16.19,7.93,15.8,56,21.95,75.61,71.59
912,ID-SG,2022,3,206.26,1.93,1.93,3.08,66.01,1472278,24.26,20.57,23.62,15.95,14.11,8.15,29,95.02,60.38,54.89
913,ID-GO,2022,3,214.86,5.53,3.5,5.8,66.5,1554485,25.25,17.92,23.94,15.21,12.85,14.04,100,42.29,79.94,88.56
914,ID-SR,2022,3,216.89,2.22,2.44,6.18,73.35,1446331,28.25,12.48,21.52,15.07,6.65,11.92,52,68.03,62.52,71.59
915,ID-MA,2022,3,215.74,2.17,2.57,7.72,73.12,1537825,21.05,21.4,15.05,14.74,7.85,13.95,22,61.57,62.11,71.55
916,ID-MU,2022,3,206.55,1.36,3.26,7.26,70.3,1536444,22.93,17.83,23.71,10.47,8.48,14.78,45,20.43,77.82,79.49
917,ID-PA,2022,3,208.09,1.48,4.0,7.06,70.14,1493324,34.8,24.28,19.79,18.47,12.66,19.15,88,22.71,62.83,69.89
918,ID-PB,2022,3,193.15,4.86,1.48,5.98,69.53,1511724,33.88,23.73,18.63,12.51,11.71,8.81,79,28.97,78.65,87.03
919,ID-AC,2022,4,191.59,5.11,3.0,3.49,61.97,1568436,37.15,10.3,24.87,16.28,8.62,17.57,10,62.38,60.41,51.18
920,ID-SU,2022,4,659.6,4.2,3.84,4.52,61.26,1942705,25.55,11.8,16.07,12.3,8.88,1.94,98,23.92,89.95,96.36
921,ID-SB,2022,4,217.1,1.86,3.88,5.35,72.66,1452192,20.11,23.98,19.91,10.45,14.17,13.68,42,10.83,80.66,75.38
922,ID-RI,2022,4,578.78,5.1,3.94,5.3,73.91,1481110,23.17,18.8,15.33,18.19,6.36,11.95,18,48.14,86.53,86.15
923,ID-JA,2022,4,187.77,3.14,2.63,5.77,61.99,1478112,30.95,20.18,15.33,17.99,5.85,9.38,49,50.34,68.61,58.85
924,ID-SS,2022,4,202.42,5.19,2.13,3.96,66.14,1553938,25.07,12.92,24.44,19.66,13.43,18.68,54,47.77,75.45,76.85
925,ID-BE,2022,4,186.6,6.46,3.87,4.27,60.64,1445895,39.64,16.5,24.82,16.22,10.82,11.69,82,48.42,83.62,76.24
926,ID-LA,2022,4,213.53,1.9,2.13,3.7,61.97,1483291,30.45,24.95,24.56,11.9,7.11,1.64,87,83.71,83.97,93.7
927,ID-BB,2022,4,216.48,3.98,3.83,6.54,71.71,1560082,22.76,17.43,24.71,18.95,12.68,16.02,99,25.64,81.25,76.1
928,ID-KR,2022,4,187.64,3.39,3.41,7.54,73.14,1516667,35.87,12.06,15.62,16.3,12.15,17.23,35,41.76,73.46,80.74
929,ID-JK,2022,4,2597.84,5.0,2.63,6.15,67.37,4608814,7.85,43.23,23.04,24.99,6.3,19.6,88,43.5,79.79,87.57
930,ID-JB,2022,4,1954.26,1.8,3.31,4.58,68.66,1792292,6.46,32.9,20.63,17.27,6.57,4.03,22,35.52,66.48,69.34
931,ID-JT,2022,4,1152.29,4.19,2.15,3.38,74.39,1672864,31.82,20.74,24.57,17.01,14.65,4.18,18,44.27,69.1,74.53
932,ID-YO,2022,4,182.03,2.63,2.81,7.25,61.15,1466681,29.54,15.46,24.71,18.29,9.04,7.33,16,79.92,69.97,75.91
933,ID-JI,2022,4,1677.58,2.85,1.74,4.24,74.87,1919057,14.11,39.42,27.41,22.02,7.37,9.25,57,62.45,82.72,86.51
934,ID-BT,2022,4,213.18,4.58,1.4,3.29,66.1,1574167,22.12,11.15,16.83,18.74,14.13,15.91,72,19.72,76.33,74.12
935,ID-BA,2022,4,270.9,5.98,1.15,6.37,73.17,2483716,21.69,11.45,16.14,11.29,10.81,15.83,68,95.02,72.54,70.12
936,ID-NB,2022,4,192.91,4.56,1.24,6.64,72.73,1467421,37.82,20.7,15.78,11.36,7.05,11.88,34,13.41,61.16,59.82
937,ID-NT,2022,4,218.86,4.91,1.46,4.15,71.83,1425963,36.02,15.79,18.03,15.31,10.53,18.88,55,38.58,79.46,77.9
938,ID-KB,2022,4,215.71,5.84,3.27,6.43,69.49,1464918,35.24,10.63,20.49,15.98,14.6,15.46,18,25.42,60.81,65.68
939,ID-KT,2022,4,208.19,2.42,1.65,7.85,72.26,1455031,39.83,15.07,19.71,13.74,10.88,7.06,42,26.2,77.77,86.33
940,ID-KS,2022,4,219.22,3.54,2.96,4.59,73.5,1470452,28.43,14.82,22.45,13.81,5.34,13.95,28,70.35,85.36,93.41
941,ID-KI,2022,4,202.05,4.92,3.14,4.78,68.17,1517382,33.34,16.08,22.95,15.23,14.71,5.95,18,89.84,68.7,66.33
942,ID-KU,2022,4,195.17,5.06,2.06,5.21,69.64,1466197,31.3,17.65,22.78,10.12,5.41,4.14,89,22.72,68.08,72.27
943,ID-SA,2022,4,213.02,4.07,2.8,3.33,64.77,1533996,23.13,11.23,20.59,13.02,11.93,16.69,30,28.97,88.15,78.23
944,ID-ST,2022,4,218.9,3.03,3.55,6.97,62.82,1543915,37.13,10.11,15.55,16.69,9.65,5.8,90,85.1,64.41,67.28
945,ID-SN,2022,4,469.02,5.94,2.74,6.13,68.11,1433889,37.82,16.14,17.95,18.19,11.05,4.99,55,19.8,69.33,71.19
946,ID-SG,2022,4,199.33,5.33,2.95,3.14,61.11,1501837,29.3,12.35,17.24,16.07,14.53,18.45,97,39.86,73.68,81.56
947,ID-GO,2022,4,196.05,2.02,1.96,4.33,68.43,1479074,24.47,13.69,19.28,18.53,13.18,8.99,13,32.79,86.68,95.07
948,ID-SR,2022,4,204.97,1.45,2.04,6.23,67.05,1499768,32.08,12.74,20.05,18.49,8.85,19.98,27,79.18,89.08,89.92
949,ID-MA,2022,4,192.46,2.82,2.95,5.1,73.66,1561200,37.05,19.04,22.18,15.12,9.8,19.42,73,57.84,74.64,83.42
950,ID-MU,2022,4,190.82,4.99,2.23,4.21,64.06,1500223,27.4,13.46,19.71,17.81,9.26,18.78,64,90.39,70.23,70.04
951,ID-PA,2022,4,203.89,3.08,2.07,5.65,67.64,1539720,39.73,23.38,22.08,15.82,13.12,18.93,60,87.46,78.88,83.07
952,ID-PB,2022,4,196.38,2.76,3.67,6.17,66.58,1535759,31.47,15.12,19.5,16.25,9.68,18.38,58,86.12,61.46,52.14
953,ID-AC,2022,5,215.94,5.83,1.51,4.04,71.25,1439241,29.3,21.48,22.54,19.87,14.77,19.38,50,60.49,74.08,75.65
954,ID-SU,2022,5,758.08,5.01,3.86,3.24,72.36,1916911,32.04,23.93,15.61,12.86,13.84,8.54,66,51.21,77.34,72.48
955,ID-SB,2022,5,219.86,3.39,2.78,6.33,73.87,1558510,37.44,10.58,16.03,17.59,9.83,4.72,84,78.02,80.06,88.11
956,ID-RI,2022,5,628.8,2.8,3.16,5.4,71.09,1494446,35.76,17.87,18.95,15.76,13.64,8.96,41,92.83,81.3,72.4
957,ID-JA,2022,5,203.58,5.02,3.88,5.72,70.69,1503646,35.98,20.08,19.72,15.14,13.99,11.51,91,27.61,79.02,75.23
958,ID-SS,2022,5,203.45,3.22,3.42,6.37,61.53,1558460,28.28,24.32,15.93,10.75,9.81,19.34,23,55.32,88.97,95.92
959,ID-BE,2022,5,208.23,1.79,2.05,7.31,72.65,1502123,27.35,11.8,19.43,17.04,5.03,17.83,99,29.68,75.02,75.73
960,ID-LA,2022,5,204.58,3.32,3.9,5.32,69.76,1516217,25.43,15.21,22.54,14.76,9.44,14.39,76,11.97,73.02,68.97
961,ID-BB,2022,5,193.59,4.09,2.72,5.25,71.27,1462286,26.12,15.79,21.5,16.93,10.12,1.95,72,52.9,61.67,65.25
962,ID-KR,2022,5,188.24,2.7,1.78,7.66,68.14,1527707,29.06,17.06,19.58,15.72,10.27,8.06,42,58.09,88.92,87.18
963,ID-JK,2022,5,2330.59,2.77,2.64,3.45,66.17,4433098,8.5,43.03,22.24,16.63,6.17,9.38,20,39.7,85.1,91.02
964,ID-JB,2022,5,1651.04,5.53,1.0,7.19,74.9,1825168,12.4,32.1,28.29,16.05,4.63,2.36,59,29.06,89.53,93.57
965,ID-JT,2022,5,1242.98,3.96,2.02,5.59,74.95,1647929,20.09,24.16,24.07,15.17,5.83,9.95,22,80.65,85.49,89.53
966,ID-YO,2022,5,200.43,3.72,1.79,5.64,63.16,1460228,38.96,22.66,21.29,14.7,7.97,7.9,72,20.38,67.07,67.55
967,ID-JI,2022,5,1744.78,4.86,2.81,7.82,67.48,1879202,10.32,37.68,26.06,22.82,6.94,3.93,73,21.26,80.81,90.04
968,ID-BT,2022,5,197.37,5.14,2.01,4.01,70.89,1544380,28.31,24.96,16.01,16.64,11.88,10.23,82,92.88,73.29,67.35
969,ID-BA,2022,5,295.03,2.52,1.58,7.57,60.14,2458486,25.83,11.16,18.74,12.29,14.68,0.89,68,50.48,63.9,71.01
970,ID-NB,2022,5,184.25,4.38,1.88,7.34,72.57,1542712,36.36,22.39,17.66,12.31,10.67,14.08,70,36.1,66.46,61.12
971,ID-NT,2022,5,185.21,5.6,1.78,6.16,62.52,1560244,31.28,23.12,23.34,12.26,12.8,17.95,26,35.21,74.7,67.09
972,ID-KB,2022,5,214.91,1.42,3.88,5.55,69.72,1457266,21.67,12.35,24.69,19.04,9.68,5.08,42,40.56,74.57,84.05
973,ID-KT,2022,5,206.68,5.67,2.15,3.92,73.98,1447505,23.52,17.33,19.02,14.49,10.42,4.98,38,13.34,89.67,88.09
974,ID-KS,2022,5,205.32,2.8,2.6,5.77,63.76,1570568,24.48,18.43,22.61,14.28,12.08,16.64,95,42.06,69.34,76.09
975,ID-KI,2022,5,189.79,2.8,1.78,7.14,69.76,1487219,21.88,18.45,24.03,18.34,5.97,10.3,30,75.55,73.0,81.81
976,ID-KU,2022,5,185.09,2.89,2.04,3.3,64.02,1447280,37.79,22.78,22.18,13.76,6.41,16.14,99,40.38,71.21,71.41
977,ID-SA,2022,5,200.56,5.03,2.53,7.46,73.62,1523591,21.19,22.52,20.01,12.5,12.85,16.02,42,65.67,82.37,84.3
978,ID-ST,2022,5,183.45,3.27,2.99,3.77,74.89,1574554,28.28,24.69,20.53,15.88,7.4,15.71,74,64.45,72.47,69.28
979,ID-SN,2022,5,487.29,6.02,2.05,5.35,61.2,1532702,33.25,12.49,20.1,13.53,14.84,11.48,77,74.0,73.96,78.42
980,ID-SG,2022,5,212.35,2.78,3.53,4.33,63.77,1445816,28.07,19.91,16.16,18.9,5.81,1.62,31,62.5,86.41,80.12
981,ID-GO,2022,5,218.62,3.76,2.7,6.26,63.66,1481498,32.15,24.76,15.04,10.95,14.66,12.03,90,27.64,82.02,88.01
982,ID-SR,2022,5,208.24,1.68,2.04,3.9,73.28,1562593,22.59,18.8,20.0,17.83,8.35,2.66,93,32.45,75.57,68.29
983,ID-MA,2022,5,192.75,5.35,3.99,7.94,68.42,1488037,32.34,20.67,22.29,11.59,7.3,16.06,83,56.75,75.69,84.7
984,ID-MU,2022,5,182.19,1.04,2.99,7.67,63.04,1570443,34.21,23.01,15.95,13.39,9.57,7.18,99,93.74,84.02,91.15
985,ID-PA,2022,5,192.66,4.05,1.34,3.51,64.8,1509515,31.98,23.19,15.54,18.34,8.48,18.95,54,22.02,89.87,80.52
986,ID-PB,2022,5,207.86,4.17,3.18,3.72,68.92,1540567,32.8,17.01,24.37,12.66,7.66,14.29,50,37.04,74.75,74.61
987,ID-AC,2022,6,212.41,3.61,1.9,5.7,73.58,1449840,34.63,13.53,16.39,15.45,12.77,16.95,61,18.66,63.82,68.54
988,ID-SU,2022,6,630.11,5.82,3.33,7.57,69.68,2085932,22.11,21.45,15.84,17.9,7.16,9.24,86,23.73,84.7,76.5
989,ID-SB,2022,6,200.9,4.07,3.28,6.12,62.95,1536057,34.94,16.97,19.55,17.59,6.23,2.54,47,11.42,67.39,62.57
990,ID-RI,2022,6,603.33,5.33,3.47,4.17,72.44,1536957,33.32,11.17,18.52,16.55,6.71,14.88,30,32.96,86.34,91.18
991,ID-JA,2022,6,200.88,3.58,1.52,4.45,66.31,1459277,38.39,12.57,15.75,16.17,7.54,0.66,19,54.54,64.44,72.52
992,ID-SS,2022,6,195.28,6.21,3.97,6.57,68.86,1427497,33.61,11.58,23.53,16.38,9.58,8.69,40,54.26,75.17,72.09
993,ID-BE,2022,6,186.84,4.15,2.9,3.38,67.47,1471014,35.82,13.38,15.34,19.66,12.55,19.72,65,46.34,65.11,63.85
994,ID-LA,2022,6,203.49,6.53,3.91,6.11,67.7,1564072,30.4,15.63,21.91,14.12,6.25,7.77,41,12.51,77.7,77.82
995,ID-BB,2022,6,213.46,2.21,1.45,4.1,67.2,1499364,24.62,21.14,22.51,16.42,13.66,4.75,50,73.26,67.8,68.81
996,ID-KR,2022,6,208.85,4.54,3.53,5.38,69.33,1508266,32.99,10.71,18.78,16.55,8.78,1.07,59,68.63,76.63,73.71
997,ID-JK,2022,6,2491.87,5.11,3.65,4.05,65.88,4353486,6.95,38.29,20.76,23.64,3.23,19.24,69,61.4,70.44,77.1
998,ID-JB,2022,6,1718.5,6.54,2.11,6.33,60.79,1766908,12.01,43.34,26.8,15.25,4.7,6.46,71,95.83,62.59,64.42
999,ID-JT,2022,6,1126.35,5.9,2.04,7.63,69.9,1692619,29.1,10.82,16.5,12.04,8.64,18.0,96,93.01,78.6,69.41
1000,ID-YO,2022,6,191.12,3.28,3.48,3.63,74.78,1470600,37.36,16.39,22.14,14.98,10.76,5.51,87,65.84,83.44,84.43
1001,ID-JI,2022,6,1453.98,3.79,2.52,7.01,71.09,1826310,6.37,41.4,20.66,16.07,7.14,5.97,57,12.86,72.7,79.71
1002,ID-BT,2022,6,203.42,3.25,2.98,7.34,64.21,1486159,20.74,22.8,23.77,15.61,8.1,13.33,26,68.8,64.93,72.66
1003,ID-BA,2022,6,282.31,3.17,3.35,6.57,74.49,2395831,38.82,12.63,16.81,16.12,14.03,4.04,96,62.66,77.87,82.12
1004,ID-NB,2022,6,182.49,6.5,2.06,6.76,72.81,1449316,29.93,17.0,15.33,13.72,13.08,18.3,36,92.75,62.73,63.44
1005,ID-NT,2022,6,205.19,5.29,1.43,7.48,67.09,1486205,26.32,18.85,18.38,19.06,7.0,15.19,93,53.26,87.93,82.96
1006,ID-KB,2022,6,182.2,3.57,2.07,5.79,65.1,1477289,26.69,22.63,16.36,11.75,5.69,11.4,45,72.27,80.27,90.01
1007,ID-KT,2022,6,200.78,2.18,1.57,4.72,67.04,1485951,29.97,24.07,21.0,14.72,6.79,18.48,17,85.69,88.65,90.1
1008,ID-KS,2022,6,193.61,3.01,2.73,5.35,66.46,1464647,25.37,17.8,24.29,12.55,12.37,7.27,73,24.44,61.51,63.79
1009,ID-KI,2022,6,185.58,2.55,3.73,4.41,74.82,1477241,35.4,11.39,22.46,14.72,7.49,2.68,39,99.69,64.41,65.32
1010,ID-KU,2022,6,196.35,2.72,2.3,7.1,70.76,1553802,29.64,16.11,20.0,11.54,9.72,17.87,92,23.8,89.13,97.41
1011,ID-SA,2022,6,199.2,2.61,2.11,6.19,74.3,1504811,27.0,24.6,24.98,18.77,12.69,11.78,96,82.44,77.7,73.2
1012,ID-ST,2022,6,195.33,3.03,1.68,5.33,63.93,1506357,23.81,20.01,20.89,11.82,13.36,8.17,83,98.88,66.81,66.68
1013,ID-SN,2022,6,513.86,5.37,2.22,3.41,63.05,1548511,39.16,21.18,18.71,14.69,9.22,10.8,97,23.88,61.63,66.43
1014,ID-SG,2022,6,213.59,1.89,3.36,7.94,72.9,1512330,34.85,24.71,15.21,12.57,10.51,16.44,87,74.13,89.99,97.26
1015,ID-GO,2022,6,187.41,4.74,2.85,6.01,70.76,1507975,31.46,24.42,20.04,18.8,9.55,15.62,89,33.84,78.34,78.5
1016,ID-SR,2022,6,199.31,5.97,1.38,3.49,62.1,1510945,21.34,16.99,22.44,19.23,5.31,1.45,27,63.94,74.01,74.78
1017,ID-MA,2022,6,207.52,3.45,2.74,4.52,65.71,1498702,20.43,17.31,15.29,18.58,13.78,8.07,19,73.87,87.97,80.48
1018,ID-MU,2022,6,191.21,3.13,2.48,7.02,69.19,1538801,28.55,14.6,15.44,14.99,9.33,19.09,61,78.83,63.3,55.25
1019,ID-PA,2022,6,195.22,5.57,2.14,4.05,61.21,1429434,31.11,19.56,20.96,18.99,10.44,13.81,87,86.97,86.1,79.92
1020,ID-PB,2022,6,198.31,3.83,2.44,3.48,60.69,1465522,27.16,24.76,19.55,17.41,6.37,17.44,43,27.1,66.83,65.68
1021,ID-AC,2022,7,203.36,5.89,3.15,7.62,61.84,1523903,28.36,14.76,22.96,15.8,11.28,19.19,17,96.66,63.15,57.23
1022,ID-SU,2022,7,666.34,6.09,3.61,6.53,64.2,2086920,20.06,22.77,21.03,16.59,6.56,4.84,55,64.69,69.63,60.65
1023,ID-SB,2022,7,208.43,2.97,2.12,7.23,62.5,1526738,32.06,20.31,20.91,19.62,8.08,7.61,30,56.61,79.86,81.26
1024,ID-RI,2022,7,622.54,3.7,1.05,7.45,69.68,1431557,37.42,21.38,20.12,17.94,14.46,8.87,83,93.22,72.54,80.58
1025,ID-JA,2022,7,188.68,4.54,3.33,5.24,73.78,1505216,35.23,23.53,20.6,18.88,11.94,2.75,25,56.62,77.61,75.28
1026,ID-SS,2022,7,186.0,5.46,2.55,7.73,72.16,1524798,38.19,20.57,18.11,12.49,8.48,15.11,17,59.3,60.45,63.19
1027,ID-BE,2022,7,197.42,3.84,2.77,3.9,69.53,1506979,32.25,11.38,20.27,11.72,12.09,10.63,99,90.96,62.86,67.14
1028,ID-LA,2022,7,207.39,1.59,2.58,4.97,60.68,1554547,27.76,21.57,18.79,16.51,11.53,15.99,53,18.79,87.93,92.04
1029,ID-BB,2022,7,201.03,2.81,1.26,6.08,60.21,1485667,28.27,24.51,22.11,11.3,10.43,17.27,10,78.49,63.86,56.86
1030,ID-KR,2022,7,208.43,5.61,2.75,4.77,60.87,1479446,25.11,20.4,23.97,13.53,12.05,2.63,90,92.53,83.71,84.73
1031,ID-JK,2022,7,2732.45,5.52,2.95,3.8,60.17,4583312,8.45,38.47,21.69,19.92,6.89,6.98,25,30.89,79.3,82.59
1032,ID-JB,2022,7,1964.39,4.0,3.45,5.36,74.19,1811828,5.89,43.62,20.62,16.82,3.75,16.83,14,58.56,68.65,66.62
1033,ID-JT,2022,7,1139.29,5.76,1.99,3.09,65.94,1764331,38.6,16.38,21.25,16.37,7.83,16.24,71,62.97,67.26,70.39
1034,ID-YO,2022,7,217.44,3.52,2.88,3.6,74.93,1459676,23.32,16.65,24.92,11.67,7.34,18.26,62,24.78,69.78,70.95
1035,ID-JI,2022,7,1461.73,3.63,2.14,4.43,65.23,1990275,8.26,32.34,27.72,16.95,3.86,7.31,36,97.72,63.17,67.14
1036,ID-BT,2022,7,191.2,3.65,1.1,5.46,62.68,1550117,29.42,24.81,21.22,10.58,9.28,13.02,15,57.59,84.81,89.67
1037,ID-BA,2022,7,327.22,3.37,3.36,3.84,62.09,2472843,33.21,16.91,22.88,18.42,6.73,5.0,32,54.04,74.82,68.95
1038,ID-NB,2022,7,186.56,3.87,1.57,3.0,64.34,1506122,26.79,11.35,24.75,10.8,5.29,10.32,76,43.91,86.18,91.6
1039,ID-NT,2022,7,191.62,2.02,1.53,7.83,62.13,1551118,21.42,20.35,16.87,11.75,8.04,17.75,54,99.35,89.11,89.1
1040,ID-KB,2022,7,202.12,3.63,3.36,4.75,70.37,1554526,26.65,17.32,21.55,15.8,6.33,0.21,33,33.43,85.36,92.41
1041,ID-KT,2022,7,182.56,2.76,1.86,7.56,71.37,1453262,31.72,10.99,20.92,14.89,10.45,1.34,29,31.45,76.93,83.53
1042,ID-KS,2022,7,207.4,5.47,3.6,6.6,66.18,1515078,21.98,22.69,21.57,19.47,13.89,3.73,11,39.97,69.73,74.98
1043,ID-KI,2022,7,211.65,4.74,2.09,3.25,67.86,1538492,29.23,19.59,16.47,11.95,6.91,11.57,82,10.36,78.03,74.01
1044,ID-KU,2022,7,180.96,3.98,1.13,3.39,65.47,1459182,32.71,12.55,15.46,14.06,12.24,15.75,39,28.99,75.41,83.36
1045,ID-SA,2022,7,193.27,3.39,3.22,3.09,71.21,1480862,24.06,12.91,17.44,13.98,5.6,15.14,71,17.35,67.27,62.77
1046,ID-ST,2022,7,199.23,4.05,3.19,3.03,73.48,1511706,23.18,11.25,15.45,15.13,6.96,11.32,77,50.77,77.25,85.31
1047,ID-SN,2022,7,453.8,6.32,2.99,5.6,65.47,1493747,30.96,15.46,19.3,17.43,14.78,19.24,80,15.09,60.73,53.09
1048,ID-SG,2022,7,209.15,2.78,3.86,4.71,74.4,1453029,37.3,11.65,18.56,17.58,13.0,3.91,63,12.59,68.79,72.64
1049,ID-GO,2022,7,191.43,2.21,3.47,7.98,67.23,1437726,38.83,18.54,24.5,13.18,10.02,4.72,19,39.63,86.53,86.57
1050,ID-SR,2022,7,184.18,3.98,2.12,5.75,62.81,1524783,24.01,22.04,21.91,13.25,10.18,9.66,63,51.96,69.27,76.25
1051,ID-MA,2022,7,205.54,4.45,1.62,7.54,62.7,1473223,20.44,12.17,23.57,19.55,9.53,10.25,25,54.99,79.69,84.46
1052,ID-MU,2022,7,185.03,4.62,2.43,7.86,64.44,1502338,24.16,14.43,23.49,14.95,9.55,10.31,29,44.21,77.4,79.44
1053,ID-PA,2022,7,192.38,5.24,1.53,3.34,73.39,1439670,38.09,11.12,17.56,12.47,12.43,11.18,81,30.61,82.89,85.85
1054,ID-PB,2022,7,215.5,3.12,2.14,6.73,72.89,1533137,27.99,12.95,22.81,18.66,6.24,10.3,10,26.33,72.12,71.94
1055,ID-AC,2022,8,213.15,4.38,1.67,5.9,66.41,1443323,28.82,16.75,15.36,11.02,9.57,5.33,35,58.41,75.93,68.57
1056,ID-SU,2022,8,717.0,6.38,1.0,5.55,62.19,1915346,38.84,13.72,17.21,19.51,10.73,1.56,19,56.19,89.0,82.18
1057,ID-SB,2022,8,182.0,1.62,1.55,7.45,68.32,1449766,33.9,22.66,17.86,16.26,9.38,18.86,55,85.23,79.01,81.36
1058,ID-RI,2022,8,623.56,4.56,1.78,4.77,73.42,1450057,21.35,17.95,22.73,10.09,12.14,6.29,84,40.54,84.63,85.07
1059,ID-JA,2022,8,201.69,2.07,1.67,5.97,75.0,1430231,33.2,23.86,22.03,18.84,14.79,19.49,84,55.1,84.55,91.84
1060,ID-SS,2022,8,219.9,3.1,2.24,6.02,70.55,1506205,36.58,10.15,17.63,18.17,14.16,5.33,45,17.06,75.77,71.08
1061,ID-BE,2022,8,188.72,5.21,1.06,4.29,61.66,1551008,39.4,22.01,22.87,15.44,7.32,13.67,75,27.81,76.47,78.3
1062,ID-LA,2022,8,204.69,5.39,2.4,7.57,67.31,1472917,38.88,16.66,15.18,12.33,8.74,12.73,58,16.13,77.63,68.44
1063,ID-BB,2022,8,189.38,1.84,3.13,5.74,72.74,1495331,23.25,12.69,21.42,14.9,6.55,11.35,73,55.14,88.05,88.3
1064,ID-KR,2022,8,202.01,6.05,1.97,7.75,65.44,1532234,37.25,16.66,17.81,11.54,14.45,12.18,97,74.13,77.97,76.24
1065,ID-JK,2022,8,2553.55,3.89,1.02,7.75,67.24,4573452,9.58,37.81,20.92,20.3,5.72,13.77,31,23.3,73.8,77.78
1066,ID-JB,2022,8,1671.53,3.12,2.77,5.11,74.73,1744467,11.13,43.38,24.62,15.58,7.15,9.81,74,64.67,78.96,70.87
1067,ID-JT,2022,8,1305.63,3.08,3.42,3.46,60.29,1710252,20.64,11.3,23.48,16.73,11.42,0.81,92,22.8,72.47,69.27
1068,ID-YO,2022,8,216.91,2.05,1.81,4.26,70.56,1505545,20.6,23.4,19.5,17.82,6.76,9.14,48,53.42,85.68,90.45
1069,ID-JI,2022,8,1579.21,2.08,2.72,3.56,62.71,1911588,12.67,42.37,23.26,20.79,5.67,14.09,27,84.43,83.99,91.97
1070,ID-BT,2022,8,205.56,5.15,1.02,7.44,67.93,1514654,32.15,17.9,19.98,19.97,6.51,18.83,58,19.45,85.49,84.15
1071,ID-BA,2022,8,299.05,5.29,3.16,5.64,66.69,2499066,26.88,24.25,23.37,17.28,5.86,5.89,73,45.67,77.78,80.89
1072,ID-NB,2022,8,190.07,4.19,2.83,5.03,61.75,1544900,35.43,10.0,22.0,14.38,14.68,18.81,41,91.35,60.45,66.61
1073,ID-NT,2022,8,211.18,2.7,2.08,4.13,60.15,1478788,23.76,11.23,16.0,12.56,7.1,9.74,71,36.1,85.41,92.0
1074,ID-KB,2022,8,217.3,3.12,1.18,6.02,65.99,1483755,25.7,24.39,15.61,10.36,6.97,19.59,18,37.6,81.63,74.89
1075,ID-KT,2022,8,206.89,2.28,1.11,7.89,61.35,1495990,36.26,14.6,18.81,10.9,7.25,3.97,51,56.13,63.82,54.08
1076,ID-KS,2022,8,202.2,4.2,2.96,6.46,74.53,1534679,33.64,15.01,22.75,18.09,7.54,3.68,44,49.55,86.97,80.69
1077,ID-KI,2022,8,212.78,4.6,1.39,7.45,63.03,1574570,34.0,20.19,23.22,17.24,14.73,9.96,67,63.33,85.43,75.77
1078,ID-KU,2022,8,187.23,5.34,3.83,7.25,60.13,1515301,31.45,17.62,22.27,18.67,8.64,9.44,46,65.94,67.98,65.29
1079,ID-SA,2022,8,217.57,4.0,3.21,5.08,65.0,1533768,38.16,11.48,23.8,13.14,7.22,8.24,40,54.21,73.17,68.0
1080,ID-ST,2022,8,194.07,2.96,1.25,7.39,71.9,1462448,27.59,15.16,24.87,14.23,7.68,19.27,34,20.3,68.03,65.5
1081,ID-SN,2022,8,543.88,5.19,1.43,6.43,71.51,1519390,29.91,10.93,22.97,16.01,13.41,5.52,65,32.23,62.92,53.5
1082,ID-SG,2022,8,192.44,3.21,3.46,7.96,70.36,1566653,23.79,21.1,20.4,10.62,9.23,14.04,21,22.79,63.52,54.9
1083,ID-GO,2022,8,190.88,5.93,2.22,4.25,73.76,1429738,31.44,10.21,20.47,19.23,8.05,3.88,25,92.14,60.06,58.56
1084,ID-SR,2022,8,187.97,5.95,1.52,5.76,63.57,1483199,34.95,24.07,22.9,19.32,6.49,5.69,59,94.87,86.34,91.11
1085,ID-MA,2022,8,213.1,4.97,3.89,3.33,67.34,1563490,36.75,13.41,24.08,14.04,10.69,19.14,86,50.59,72.31,67.98
1086,ID-MU,2022,8,208.12,2.55,2.47,4.87,60.27,1428477,29.07,13.37,19.7,11.69,7.84,6.15,90,16.52,76.17,68.27
1087,ID-PA,2022,8,216.11,1.85,2.48,5.68,64.81,1490891,34.26,21.65,17.38,10.05,13.05,3.65,11,48.86,81.69,85.29
1088,ID-PB,2022,8,206.8,5.9,3.75,5.64,63.82,1514559,35.48,15.66,15.8,15.68,7.45,7.95,80,59.18,83.86,84.27
1089,ID-AC,2022,9,218.16,5.65,2.45,6.78,74.64,1500961,36.88,18.5,18.76,19.91,9.9,8.33,94,13.09,84.44,79.9
1090,ID-SU,2022,9,647.81,2.0,2.7,3.11,65.5,2032297,35.34,11.31,19.26,19.45,5.81,5.34,85,15.17,77.81,68.63
1091,ID-SB,2022,9,180.95,4.21,2.68,6.45,67.64,1458920,23.93,19.69,22.99,18.22,11.49,13.17,100,92.4,69.22,76.66
