id_cluster,iso_code,tanggal_terdeteksi,tanggal_selesai,nama_cluster,jenis_cluster,nama_lokasi,alamat_lokasi,latitude,longitude,kasus_index,total_kasus_terkait,total_kontak_erat,total_suspect,kasus_anak,kasus_dewasa,kasus_lansia,kasus_laki,kasus_perempuan,kasus_tanpa_gejala,kasus_ringan,kasus_sedang,kasus_berat,kasus_kritis,kasus_meninggal,contact_tracing_completed,area_disinfection,temporary_closure,mass_testing,status_cluster,catatan
229,ID-JK,2020-03-07,2020-04-16,Cluster Keluarga DKI Jakarta 28,Keluarga,Lokasi Keluarga DKI Jakarta,"Jl. Keluarga No. 77, DKI Jakarta",-9.557014,137.287189,1,21,71,15,4,12,2,8,13,5,11,3,0,0,0,True,True,False,False,Selesai,Cluster Keluarga terdeteksi di DKI Jakarta dengan 21 kasus terkait
230,ID-JK,2021-10-12,2021-11-09,Cluster Sekolah DKI Jakarta 29,Sekolah,Lokasi Sekolah DKI Jakarta,"Jl. Sekolah No. 62, DKI Jakarta",3.165754,106.09047,1,76,314,79,53,21,5,37,39,27,42,13,5,1,0,True,True,True,False,Selesai,Cluster Sekolah terdeteksi di DKI Jakarta dengan 76 kasus terkait
231,ID-JK,2022-08-01,2022-08-13,Cluster Olahraga DKI Jakarta 30,Olahraga,Lokasi Olahraga DKI Jakarta,"Jl. Olahraga No. 17, DKI Jakarta",-6.660912,129.972727,1,92,230,44,20,46,11,39,53,34,41,11,6,1,1,False,True,False,False,Selesai,Cluster Olahraga terdeteksi di DKI Jakarta dengan 92 kasus terkait
232,ID-JK,2022-06-23,2022-07-24,Cluster Perkantoran DKI Jakarta 31,Perkantoran,Lokasi Perkantoran DKI Jakarta,"Jl. Perkantoran No. 41, DKI Jakarta",-0.084402,129.673684,1,28,96,18,5,14,3,16,12,5,11,3,1,0,0,True,True,True,True,Terkendali,Cluster Perkantoran terdeteksi di DKI Jakarta dengan 28 kasus terkait
233,ID-JK,2022-07-09,2022-07-20,Cluster Olahraga DKI Jakarta 32,Olahraga,Lokasi Olahraga DKI Jakarta,"Jl. Olahraga No. 32, DKI Jakarta",0.0774,126.3507,1,192,663,153,22,117,36,94,98,61,86,32,6,5,3,True,True,False,True,Selesai,Cluster Olahraga terdeteksi di DKI Jakarta dengan 192 kasus terkait
234,ID-JK,2020-06-08,2020-07-24,Cluster Pabrik DKI Jakarta 33,Pabrik,Lokasi Pabrik DKI Jakarta,"Jl. Pabrik No. 58, DKI Jakarta",-0.972656,120.780055,1,22,90,21,5,15,2,13,9,6,11,2,1,0,0,False,False,False,False,Selesai,Cluster Pabrik terdeteksi di DKI Jakarta dengan 22 kasus terkait
235,ID-JK,2022-08-10,2022-09-12,Cluster Universitas DKI Jakarta 34,Universitas,Lokasi Universitas DKI Jakarta,"Jl. Universitas No. 63, DKI Jakarta",-10.380879,138.295763,1,37,170,34,23,11,1,20,17,13,15,4,0,0,0,True,False,False,False,Terkendali,Cluster Universitas terdeteksi di DKI Jakarta dengan 37 kasus terkait
236,ID-JK,2021-05-16,2021-06-24,Cluster Perkantoran DKI Jakarta 35,Perkantoran,Lokasi Perkantoran DKI Jakarta,"Jl. Perkantoran No. 67, DKI Jakarta",-7.601321,107.685859,1,17,41,4,2,11,3,7,10,6,7,1,0,0,0,True,True,False,True,Selesai,Cluster Perkantoran terdeteksi di DKI Jakarta dengan 17 kasus terkait
237,ID-JK,2021-12-08,2021-12-17,Cluster Sekolah DKI Jakarta 36,Sekolah,Lokasi Sekolah DKI Jakarta,"Jl. Sekolah No. 52, DKI Jakarta",-10.253843,102.202155,1,69,325,45,34,28,5,32,37,19,40,9,3,1,1,True,False,True,False,Terkendali,Cluster Sekolah terdeteksi di DKI Jakarta dengan 69 kasus terkait
238,ID-JK,2022-04-13,2022-05-22,Cluster Olahraga DKI Jakarta 37,Olahraga,Lokasi Olahraga DKI Jakarta,"Jl. Olahraga No. 18, DKI Jakarta",-0.096032,105.284974,1,125,403,79,21,69,17,50,75,48,64,12,6,3,2,True,False,False,False,Selesai,Cluster Olahraga terdeteksi di DKI Jakarta dengan 125 kasus terkait
239,ID-JK,2020-11-30,2021-01-14,Cluster Keluarga DKI Jakarta 38,Keluarga,Lokasi Keluarga DKI Jakarta,"Jl. Keluarga No. 47, DKI Jakarta",-9.519453,123.847969,1,11,51,10,1,6,1,5,6,3,5,1,0,0,0,False,True,False,False,Selesai,Cluster Keluarga terdeteksi di DKI Jakarta dengan 11 kasus terkait
240,ID-JK,2021-05-13,2021-06-10,Cluster Pabrik DKI Jakarta 39,Pabrik,Lokasi Pabrik DKI Jakarta,"Jl. Pabrik No. 78, DKI Jakarta",-6.643678,115.718927,1,60,268,55,14,34,10,30,30,16,35,10,4,1,0,True,True,False,True,Selesai,Cluster Pabrik terdeteksi di DKI Jakarta dengan 60 kasus terkait
241,ID-JK,2022-08-19,2022-09-16,Cluster Perkantoran DKI Jakarta 40,Perkantoran,Lokasi Perkantoran DKI Jakarta,"Jl. Perkantoran No. 43, DKI Jakarta",-3.76327,131.307114,1,21,69,12,3,12,3,10,11,4,9,2,1,0,0,False,True,False,True,Selesai,Cluster Perkantoran terdeteksi di DKI Jakarta dengan 21 kasus terkait
242,ID-JK,2020-05-12,2020-06-25,Cluster Perkantoran DKI Jakarta 41,Perkantoran,Lokasi Perkantoran DKI Jakarta,"Jl. Perkantoran No. 65, DKI Jakarta",1.725935,130.710682,1,97,458,85,11,67,18,53,44,37,46,12,3,1,1,False,True,False,True,Selesai,Cluster Perkantoran terdeteksi di DKI Jakarta dengan 97 kasus terkait
243,ID-JK,2021-12-09,2022-01-16,Cluster Olahraga DKI Jakarta 42,Olahraga,Lokasi Olahraga DKI Jakarta,"Jl. Olahraga No. 88, DKI Jakarta",-1.329517,133.052917,1,124,399,56,16,82,14,54,70,43,66,15,5,2,1,False,True,False,True,Terkendali,Cluster Olahraga terdeteksi di DKI Jakarta dengan 124 kasus terkait
244,ID-JK,2020-08-05,2020-08-12,Cluster Keluarga DKI Jakarta 43,Keluarga,Lokasi Keluarga DKI Jakarta,"Jl. Keluarga No. 11, DKI Jakarta",-3.834018,128.718452,1,26,83,13,4,13,3,13,13,7,15,4,1,0,0,False,False,False,True,Selesai,Cluster Keluarga terdeteksi di DKI Jakarta dengan 26 kasus terkait
245,ID-JK,2020-07-18,2020-08-28,Cluster Pabrik DKI Jakarta 44,Pabrik,Lokasi Pabrik DKI Jakarta,"Jl. Pabrik No. 100, DKI Jakarta",-7.676151,133.035898,1,92,453,95,25,62,13,38,54,28,43,10,6,1,1,True,False,False,True,Terkendali,Cluster Pabrik terdeteksi di DKI Jakarta dengan 92 kasus terkait
246,ID-JK,2022-01-20,2022-02-18,Cluster Sekolah DKI Jakarta 45,Sekolah,Lokasi Sekolah DKI Jakarta,"Jl. Sekolah No. 68, DKI Jakarta",5.293286,106.189553,1,31,120,22,9,9,0,15,16,7,13,4,1,0,0,False,False,True,True,Terkendali,Cluster Sekolah terdeteksi di DKI Jakarta dengan 31 kasus terkait
247,ID-JK,2022-04-27,2022-06-07,Cluster Olahraga DKI Jakarta 46,Olahraga,Lokasi Olahraga DKI Jakarta,"Jl. Olahraga No. 14, DKI Jakarta",-4.213127,100.034776,1,83,222,37,17,56,15,45,38,30,41,10,6,1,1,False,True,False,False,Selesai,Cluster Olahraga terdeteksi di DKI Jakarta dengan 83 kasus terkait
248,ID-JK,2021-09-23,2021-11-14,Cluster Keluarga DKI Jakarta 47,Keluarga,Lokasi Keluarga DKI Jakarta,"Jl. Keluarga No. 58, DKI Jakarta",-1.043601,132.602548,1,4,9,1,0,2,0,1,3,0,2,0,0,0,0,False,True,False,True,Terkendali,Cluster Keluarga terdeteksi di DKI Jakarta dengan 4 kasus terkait
249,ID-JK,2021-01-15,2021-02-17,Cluster Keluarga DKI Jakarta 48,Keluarga,Lokasi Keluarga DKI Jakarta,"Jl. Keluarga No. 63, DKI Jakarta",4.104574,132.36069,1,19,57,13,2,11,2,8,11,4,8,2,0,0,0,True,False,False,False,Terkendali,Cluster Keluarga terdeteksi di DKI Jakarta dengan 19 kasus terkait
250,ID-JK,2021-07-30,2021-08-22,Cluster Transportasi DKI Jakarta 49,Transportasi,Lokasi Transportasi DKI Jakarta,"Jl. Transportasi No. 63, DKI Jakarta",-2.39276,115.853791,1,25,100,13,5,15,4,10,15,8,12,2,0,0,0,True,False,False,True,Selesai,Cluster Transportasi terdeteksi di DKI Jakarta dengan 25 kasus terkait
251,ID-JK,2021-09-05,2021-10-28,Cluster Sekolah DKI Jakarta 50,Sekolah,Lokasi Sekolah DKI Jakarta,"Jl. Sekolah No. 4, DKI Jakarta",-7.149603,138.632172,1,73,190,55,31,14,2,36,37,18,42,12,5,0,1,True,False,False,False,Selesai,Cluster Sekolah terdeteksi di DKI Jakarta dengan 73 kasus terkait
252,ID-JK,2021-06-17,2021-07-12,Cluster Keluarga DKI Jakarta 51,Keluarga,Lokasi Keluarga DKI Jakarta,"Jl. Keluarga No. 60, DKI Jakarta",3.853664,107.457905,1,6,22,4,1,4,0,2,4,2,2,0,0,0,0,True,True,False,False,Selesai,Cluster Keluarga terdeteksi di DKI Jakarta dengan 6 kasus terkait
253,ID-JK,2022-04-28,2022-05-07,Cluster Universitas DKI Jakarta 52,Universitas,Lokasi Universitas DKI Jakarta,"Jl. Universitas No. 46, DKI Jakarta",2.314659,109.568316,1,26,114,32,12,9,1,12,14,6,10,3,0,0,0,True,True,False,True,Selesai,Cluster Universitas terdeteksi di DKI Jakarta dengan 26 kasus terkait
254,ID-JK,2021-03-23,2021-04-16,Cluster Transportasi DKI Jakarta 53,Transportasi,Lokasi Transportasi DKI Jakarta,"Jl. Transportasi No. 66, DKI Jakarta",3.430907,131.535369,1,26,58,11,3,16,3,11,15,6,10,4,0,0,0,True,True,False,True,Selesai,Cluster Transportasi terdeteksi di DKI Jakarta dengan 26 kasus terkait
255,ID-JK,2021-09-23,2021-10-03,Cluster Sekolah DKI Jakarta 54,Sekolah,Lokasi Sekolah DKI Jakarta,"Jl. Sekolah No. 42, DKI Jakarta",-2.971455,104.553793,1,81,327,43,45,33,5,35,46,18,34,8,2,1,0,False,True,True,True,Terkendali,Cluster Sekolah terdeteksi di DKI Jakarta dengan 81 kasus terkait
256,ID-JK,2021-07-02,2021-08-16,Cluster Mall DKI Jakarta 55,Mall,Lokasi Mall DKI Jakarta,"Jl. Mall No. 89, DKI Jakarta",-9.06611,136.102577,1,27,113,25,5,18,4,12,15,9,13,4,1,0,0,True,False,False,True,Selesai,Cluster Mall terdeteksi di DKI Jakarta dengan 27 kasus terkait
257,ID-JK,2020-11-17,2020-12-23,Cluster Pernikahan DKI Jakarta 56,Pernikahan,Lokasi Pernikahan DKI Jakarta,"Jl. Pernikahan No. 79, DKI Jakarta",-2.205941,133.366404,1,164,714,158,22,95,19,72,92,54,90,31,11,2,2,False,False,False,True,Selesai,Cluster Pernikahan terdeteksi di DKI Jakarta dengan 164 kasus terkait
258,ID-JK,2022-01-11,2022-02-03,Cluster Universitas DKI Jakarta 57,Universitas,Lokasi Universitas DKI Jakarta,"Jl. Universitas No. 68, DKI Jakarta",-8.354279,96.798293,1,27,63,16,16,11,1,12,15,8,15,4,1,0,0,True,False,False,True,Selesai,Cluster Universitas terdeteksi di DKI Jakarta dengan 27 kasus terkait
259,ID-JK,2022-04-10,2022-04-22,Cluster Olahraga DKI Jakarta 58,Olahraga,Lokasi Olahraga DKI Jakarta,"Jl. Olahraga No. 88, DKI Jakarta",3.953026,136.75471,1,156,351,100,23,92,30,66,90,39,91,29,5,3,0,False,False,False,True,Terkendali,Cluster Olahraga terdeteksi di DKI Jakarta dengan 156 kasus terkait
260,ID-JK,2022-08-16,2022-09-23,Cluster Olahraga DKI Jakarta 59,Olahraga,Lokasi Olahraga DKI Jakarta,"Jl. Olahraga No. 39, DKI Jakarta",-7.628171,136.780026,1,83,289,43,11,54,15,46,37,18,47,13,3,1,0,True,True,False,True,Selesai,Cluster Olahraga terdeteksi di DKI Jakarta dengan 83 kasus terkait
261,ID-JK,2020-12-15,2020-12-24,Cluster Keluarga DKI Jakarta 60,Keluarga,Lokasi Keluarga DKI Jakarta,"Jl. Keluarga No. 3, DKI Jakarta",2.305925,128.919265,1,20,89,13,5,12,3,9,11,4,11,3,0,0,0,False,True,False,True,Selesai,Cluster Keluarga terdeteksi di DKI Jakarta dengan 20 kasus terkait
262,ID-JK,2021-05-18,2021-06-24,Cluster Perkantoran DKI Jakarta 61,Perkantoran,Lokasi Perkantoran DKI Jakarta,"Jl. Perkantoran No. 65, DKI Jakarta",-0.823089,104.362031,1,86,369,96,12,47,10,39,47,24,45,13,3,1,1,False,True,False,True,Terkendali,Cluster Perkantoran terdeteksi di DKI Jakarta dengan 86 kasus terkait
263,ID-JK,2021-10-22,2021-11-19,Cluster Sekolah DKI Jakarta 62,Sekolah,Lokasi Sekolah DKI Jakarta,"Jl. Sekolah No. 86, DKI Jakarta",-1.151613,120.176716,1,97,475,52,39,38,4,56,41,30,55,18,6,1,0,False,True,False,False,Selesai,Cluster Sekolah terdeteksi di DKI Jakarta dengan 97 kasus terkait
264,ID-JK,2020-11-30,2021-01-07,Cluster Keagamaan DKI Jakarta 63,Keagamaan,Lokasi Keagamaan DKI Jakarta,"Jl. Keagamaan No. 43, DKI Jakarta",0.587463,129.590847,1,51,133,34,11,29,9,22,29,15,21,5,1,0,0,True,True,False,True,Selesai,Cluster Keagamaan terdeteksi di DKI Jakarta dengan 51 kasus terkait
265,ID-JK,2021-04-28,2021-05-16,Cluster Pabrik DKI Jakarta 64,Pabrik,Lokasi Pabrik DKI Jakarta,"Jl. Pabrik No. 68, DKI Jakarta",5.333529,95.578795,1,73,347,86,8,38,13,31,42,24,38,8,2,1,1,False,True,False,True,Selesai,Cluster Pabrik terdeteksi di DKI Jakarta dengan 73 kasus terkait
266,ID-JK,2021-02-09,2021-02-17,Cluster Mall DKI Jakarta 65,Mall,Lokasi Mall DKI Jakarta,"Jl. Mall No. 17, DKI Jakarta",-0.655524,98.937539,1,17,66,9,3,9,2,8,9,5,7,2,1,0,0,True,True,True,False,Terkendali,Cluster Mall terdeteksi di DKI Jakarta dengan 17 kasus terkait
267,ID-JK,2020-04-28,2020-05-23,Cluster Lainnya DKI Jakarta 66,Lainnya,Lokasi Lainnya DKI Jakarta,"Jl. Lainnya No. 41, DKI Jakarta",2.53852,126.627557,1,15,43,6,1,8,1,8,7,4,8,2,0,0,0,False,True,False,True,Terkendali,Cluster Lainnya terdeteksi di DKI Jakarta dengan 15 kasus terkait
268,ID-JK,2020-08-14,2020-08-21,Cluster Perkantoran DKI Jakarta 67,Perkantoran,Lokasi Perkantoran DKI Jakarta,"Jl. Perkantoran No. 4, DKI Jakarta",-4.497869,112.700695,1,68,318,80,14,47,8,36,32,14,30,8,3,0,0,True,True,True,False,Selesai,Cluster Perkantoran terdeteksi di DKI Jakarta dengan 68 kasus terkait
269,ID-JK,2021-05-11,2021-06-06,Cluster Mall DKI Jakarta 68,Mall,Lokasi Mall DKI Jakarta,"Jl. Mall No. 99, DKI Jakarta",-3.340539,129.68814,1,30,131,37,7,16,4,13,17,10,16,4,0,0,0,True,True,True,True,Selesai,Cluster Mall terdeteksi di DKI Jakarta dengan 30 kasus terkait
270,ID-JK,2022-06-05,2022-07-01,Cluster Perkantoran DKI Jakarta 69,Perkantoran,Lokasi Perkantoran DKI Jakarta,"Jl. Perkantoran No. 63, DKI Jakarta",1.161742,95.71069,1,29,140,27,4,16,5,15,14,8,14,5,1,0,0,True,True,False,False,Terkendali,Cluster Perkantoran terdeteksi di DKI Jakarta dengan 29 kasus terkait
271,ID-JK,2020-05-04,2020-06-12,Cluster Pasar DKI Jakarta 70,Pasar,Lokasi Pasar DKI Jakarta,"Jl. Pasar No. 95, DKI Jakarta",3.945531,130.818507,1,5,23,4,1,3,0,2,3,1,2,0,0,0,0,True,True,False,True,Selesai,Cluster Pasar terdeteksi di DKI Jakarta dengan 5 kasus terkait
272,ID-JK,2020-10-21,2020-12-14,Cluster Perkantoran DKI Jakarta 71,Perkantoran,Lokasi Perkantoran DKI Jakarta,"Jl. Perkantoran No. 66, DKI Jakarta",2.12052,140.179225,1,100,415,107,28,55,12,45,55,30,47,11,3,1,1,False,False,True,False,Selesai,Cluster Perkantoran terdeteksi di DKI Jakarta dengan 100 kasus terkait
273,ID-JB,2022-01-11,2022-02-28,Cluster Perkantoran Jawa Barat 1,Perkantoran,Lokasi Perkantoran Jawa Barat,"Jl. Perkantoran No. 76, Jawa Barat",-6.59552,119.387692,1,56,267,65,6,36,7,28,28,21,22,10,3,0,0,False,False,True,False,Selesai,Cluster Perkantoran terdeteksi di Jawa Barat dengan 56 kasus terkait
274,ID-JB,2021-10-30,2021-12-11,Cluster Keluarga Jawa Barat 2,Keluarga,Lokasi Keluarga Jawa Barat,"Jl. Keluarga No. 52, Jawa Barat",2.728103,134.665555,1,20,47,11,4,12,3,10,10,6,8,2,1,0,0,True,False,False,False,Terkendali,Cluster Keluarga terdeteksi di Jawa Barat dengan 20 kasus terkait
275,ID-JB,2021-02-20,2021-03-29,Cluster Mall Jawa Barat 3,Mall,Lokasi Mall Jawa Barat,"Jl. Mall No. 24, Jawa Barat",-5.559362,109.990476,1,16,36,3,4,9,2,7,9,5,8,2,0,0,0,False,False,True,True,Terkendali,Cluster Mall terdeteksi di Jawa Barat dengan 16 kasus terkait
276,ID-JB,2021-05-05,2021-05-16,Cluster Transportasi Jawa Barat 4,Transportasi,Lokasi Transportasi Jawa Barat,"Jl. Transportasi No. 96, Jawa Barat",-4.043922,100.72614,1,13,48,11,2,8,2,7,6,4,7,1,0,0,0,False,True,False,True,Terkendali,Cluster Transportasi terdeteksi di Jawa Barat dengan 13 kasus terkait
277,ID-JB,2022-09-14,2022-10-15,Cluster Sekolah Jawa Barat 5,Sekolah,Lokasi Sekolah Jawa Barat,"Jl. Sekolah No. 56, Jawa Barat",-0.764301,102.20952,1,39,115,16,14,18,0,17,22,14,16,3,3,0,0,False,False,False,False,Terkendali,Cluster Sekolah terdeteksi di Jawa Barat dengan 39 kasus terkait
278,ID-JB,2021-07-29,2021-08-06,Cluster Pabrik Jawa Barat 6,Pabrik,Lokasi Pabrik Jawa Barat,"Jl. Pabrik No. 24, Jawa Barat",4.63658,98.92923,1,79,336,64,22,43,15,40,39,24,36,9,2,1,0,False,True,False,False,Terkendali,Cluster Pabrik terdeteksi di Jawa Barat dengan 79 kasus terkait
279,ID-JB,2020-09-03,2020-10-25,Cluster Pabrik Jawa Barat 7,Pabrik,Lokasi Pabrik Jawa Barat,"Jl. Pabrik No. 99, Jawa Barat",2.262813,95.855064,1,54,168,27,14,34,8,26,28,15,26,9,3,1,0,True,False,False,True,Selesai,Cluster Pabrik terdeteksi di Jawa Barat dengan 54 kasus terkait
280,ID-JB,2020-03-09,2020-04-12,Cluster Keluarga Jawa Barat 8,Keluarga,Lokasi Keluarga Jawa Barat,"Jl. Keluarga No. 24, Jawa Barat",-1.370166,110.629509,1,30,71,16,6,16,4,14,16,8,16,4,1,0,0,True,True,False,False,Selesai,Cluster Keluarga terdeteksi di Jawa Barat dengan 30 kasus terkait
281,ID-JB,2021-04-25,2021-05-26,Cluster Mall Jawa Barat 9,Mall,Lokasi Mall Jawa Barat,"Jl. Mall No. 29, Jawa Barat",-6.527889,101.994037,1,15,68,11,1,10,2,6,9,5,7,2,1,0,0,True,True,True,False,Selesai,Cluster Mall terdeteksi di Jawa Barat dengan 15 kasus terkait
282,ID-JB,2020-09-29,2020-10-24,Cluster Keluarga Jawa Barat 10,Keluarga,Lokasi Keluarga Jawa Barat,"Jl. Keluarga No. 84, Jawa Barat",4.4417,123.418378,1,14,29,7,2,8,1,6,8,4,7,2,1,0,0,True,True,False,True,Selesai,Cluster Keluarga terdeteksi di Jawa Barat dengan 14 kasus terkait
283,ID-JB,2020-04-28,2020-06-03,Cluster Lainnya Jawa Barat 11,Lainnya,Lokasi Lainnya Jawa Barat,"Jl. Lainnya No. 40, Jawa Barat",-3.081533,109.780371,1,6,16,4,1,4,0,3,3,1,2,0,0,0,0,True,True,False,False,Terkendali,Cluster Lainnya terdeteksi di Jawa Barat dengan 6 kasus terkait
284,ID-JB,2020-10-22,2020-11-15,Cluster Keluarga Jawa Barat 12,Keluarga,Lokasi Keluarga Jawa Barat,"Jl. Keluarga No. 82, Jawa Barat",5.027041,101.556172,1,22,69,13,5,13,2,9,13,6,13,3,0,0,0,False,True,False,False,Terkendali,Cluster Keluarga terdeteksi di Jawa Barat dengan 22 kasus terkait
285,ID-JB,2021-06-15,2021-06-27,Cluster Transportasi Jawa Barat 13,Transportasi,Lokasi Transportasi Jawa Barat,"Jl. Transportasi No. 78, Jawa Barat",3.986165,116.875917,1,5,19,3,0,3,0,2,3,1,2,0,0,0,0,True,True,False,False,Selesai,Cluster Transportasi terdeteksi di Jawa Barat dengan 5 kasus terkait
286,ID-JB,2022-04-25,2022-05-02,Cluster Keluarga Jawa Barat 14,Keluarga,Lokasi Keluarga Jawa Barat,"Jl. Keluarga No. 97, Jawa Barat",-1.459068,97.832268,1,3,9,1,0,1,0,1,2,1,1,0,0,0,0,True,False,False,False,Terkendali,Cluster Keluarga terdeteksi di Jawa Barat dengan 3 kasus terkait
287,ID-JB,2022-08-01,2022-08-29,Cluster Olahraga Jawa Barat 15,Olahraga,Lokasi Olahraga Jawa Barat,"Jl. Olahraga No. 38, Jawa Barat",-8.640187,105.065728,1,120,481,70,28,68,22,60,60,32,52,19,3,1,1,False,True,False,False,Terkendali,Cluster Olahraga terdeteksi di Jawa Barat dengan 120 kasus terkait
288,ID-JB,2022-07-02,2022-07-09,Cluster Universitas Jawa Barat 16,Universitas,Lokasi Universitas Jawa Barat,"Jl. Universitas No. 2, Jawa Barat",0.782089,129.756058,1,35,72,21,17,7,2,20,15,12,20,6,2,0,0,False,False,False,False,Selesai,Cluster Universitas terdeteksi di Jawa Barat dengan 35 kasus terkait
289,ID-JB,2020-12-25,2021-02-01,Cluster Pabrik Jawa Barat 17,Pabrik,Lokasi Pabrik Jawa Barat,"Jl. Pabrik No. 51, Jawa Barat",-3.10828,115.481451,1,59,254,47,12,41,9,27,32,18,34,6,1,1,0,False,True,False,True,Selesai,Cluster Pabrik terdeteksi di Jawa Barat dengan 59 kasus terkait
290,ID-JB,2021-04-03,2021-04-14,Cluster Mall Jawa Barat 18,Mall,Lokasi Mall Jawa Barat,"Jl. Mall No. 92, Jawa Barat",5.285142,123.325262,1,10,20,2,1,5,1,4,6,2,4,1,0,0,0,True,True,False,True,Selesai,Cluster Mall terdeteksi di Jawa Barat dengan 10 kasus terkait
291,ID-JB,2021-02-15,2021-04-10,Cluster Pabrik Jawa Barat 19,Pabrik,Lokasi Pabrik Jawa Barat,"Jl. Pabrik No. 40, Jawa Barat",-7.448969,136.148943,1,57,164,23,6,34,7,28,29,18,25,8,4,0,0,True,True,False,True,Terkendali,Cluster Pabrik terdeteksi di Jawa Barat dengan 57 kasus terkait
292,ID-JB,2020-09-02,2020-09-29,Cluster Pernikahan Jawa Barat 20,Pernikahan,Lokasi Pernikahan Jawa Barat,"Jl. Pernikahan No. 61, Jawa Barat",-2.826325,123.74258,1,183,910,256,43,104,30,96,87,55,102,33,4,2,1,False,True,False,False,Selesai,Cluster Pernikahan terdeteksi di Jawa Barat dengan 183 kasus terkait
293,ID-JB,2021-12-31,2022-01-25,Cluster Universitas Jawa Barat 21,Universitas,Lokasi Universitas Jawa Barat,"Jl. Universitas No. 83, Jawa Barat",-7.925167,108.906179,1,77,329,92,42,23,6,32,45,26,39,10,5,1,1,True,True,False,False,Selesai,Cluster Universitas terdeteksi di Jawa Barat dengan 77 kasus terkait
294,ID-JB,2022-01-10,2022-02-27,Cluster Sekolah Jawa Barat 22,Sekolah,Lokasi Sekolah Jawa Barat,"Jl. Sekolah No. 9, Jawa Barat",2.409178,115.951817,1,10,23,5,3,2,0,4,6,3,5,1,0,0,0,False,False,False,True,Terkendali,Cluster Sekolah terdeteksi di Jawa Barat dengan 10 kasus terkait
295,ID-JB,2021-08-19,2021-08-27,Cluster Perkantoran Jawa Barat 23,Perkantoran,Lokasi Perkantoran Jawa Barat,"Jl. Perkantoran No. 19, Jawa Barat",-5.184581,111.836556,1,58,175,51,11,31,8,24,34,19,25,11,3,1,0,True,True,True,True,Terkendali,Cluster Perkantoran terdeteksi di Jawa Barat dengan 58 kasus terkait
296,ID-JB,2020-11-16,2020-11-28,Cluster Pabrik Jawa Barat 24,Pabrik,Lokasi Pabrik Jawa Barat,"Jl. Pabrik No. 96, Jawa Barat",5.163559,118.834857,1,54,226,42,7,30,8,25,29,20,21,8,4,1,0,False,True,False,False,Selesai,Cluster Pabrik terdeteksi di Jawa Barat dengan 54 kasus terkait
297,ID-JB,2021-12-08,2022-01-25,Cluster Keluarga Jawa Barat 25,Keluarga,Lokasi Keluarga Jawa Barat,"Jl. Keluarga No. 98, Jawa Barat",1.718455,116.720768,1,10,46,12,2,6,1,5,5,3,4,1,0,0,0,True,True,False,True,Terkendali,Cluster Keluarga terdeteksi di Jawa Barat dengan 10 kasus terkait
298,ID-JB,2021-09-26,2021-11-20,Cluster Universitas Jawa Barat 26,Universitas,Lokasi Universitas Jawa Barat,"Jl. Universitas No. 97, Jawa Barat",-9.490428,135.59635,1,50,197,57,31,12,3,23,27,16,27,8,1,0,0,False,True,False,False,Selesai,Cluster Universitas terdeteksi di Jawa Barat dengan 50 kasus terkait
299,ID-JB,2020-04-17,2020-05-11,Cluster Rumah Sakit Jawa Barat 27,Rumah Sakit,Lokasi Rumah Sakit Jawa Barat,"Jl. Rumah Sakit No. 32, Jawa Barat",-0.985659,115.712479,1,40,192,33,8,22,4,18,22,15,18,6,1,0,0,True,True,False,True,Selesai,Cluster Rumah Sakit terdeteksi di Jawa Barat dengan 40 kasus terkait
300,ID-JB,2021-12-06,2022-01-20,Cluster Keluarga Jawa Barat 28,Keluarga,Lokasi Keluarga Jawa Barat,"Jl. Keluarga No. 11, Jawa Barat",-10.316233,110.768544,1,18,42,10,4,11,2,10,8,5,8,1,1,0,0,True,False,False,False,Selesai,Cluster Keluarga terdeteksi di Jawa Barat dengan 18 kasus terkait
301,ID-JB,2021-06-10,2021-07-12,Cluster Pabrik Jawa Barat 29,Pabrik,Lokasi Pabrik Jawa Barat,"Jl. Pabrik No. 66, Jawa Barat",-9.457932,104.216604,1,66,199,23,15,38,6,39,27,19,38,10,3,1,0,True,False,False,False,Selesai,Cluster Pabrik terdeteksi di Jawa Barat dengan 66 kasus terkait
302,ID-JB,2020-05-27,2020-07-22,Cluster Perkantoran Jawa Barat 30,Perkantoran,Lokasi Perkantoran Jawa Barat,"Jl. Perkantoran No. 11, Jawa Barat",-9.218514,100.196452,1,15,51,12,3,8,2,7,8,5,8,2,1,0,0,False,True,True,True,Terkendali,Cluster Perkantoran terdeteksi di Jawa Barat dengan 15 kasus terkait
303,ID-JB,2022-01-21,2022-03-03,Cluster Universitas Jawa Barat 31,Universitas,Lokasi Universitas Jawa Barat,"Jl. Universitas No. 41, Jawa Barat",-8.059112,125.116908,1,47,126,31,22,18,0,25,22,17,19,7,2,0,0,True,True,False,False,Selesai,Cluster Universitas terdeteksi di Jawa Barat dengan 47 kasus terkait
304,ID-JB,2021-01-03,2021-01-23,Cluster Pabrik Jawa Barat 32,Pabrik,Lokasi Pabrik Jawa Barat,"Jl. Pabrik No. 24, Jawa Barat",-3.638032,106.771384,1,79,165,43,9,53,14,40,39,19,37,15,5,1,0,False,False,False,False,Selesai,Cluster Pabrik terdeteksi di Jawa Barat dengan 79 kasus terkait
