id_vaksinasi,iso_code,tanggal,vaksin_sinovac,vaksin_astrazeneca,vaksin_pfizer,vaksin_moderna,vaksin_novavax,vaksin_lainnya,dosis_1,dosis_2,dosis_booster,lansia_vaksin,dewasa_vaksin,remaja_vaksin,anak_vaksin,nakes_vaksin,guru_vaksin,petugas_publik_vaksin,puskesmas_vaksin,rumah_sakit_vaksin,sentra_vaksin,drive_thru_vaksin,kipi_ringan,kipi_sedang,kipi_berat
775,ID-SN,2021-08-02,21862,12097,4733,5060,0,0,19679,28658,519,8467,27099,3483,0,2976,3182,2751,21317,9384,4703,2988,972,68,15
776,ID-SG,2021-08-02,5235,3713,1150,1274,0,0,5544,7771,646,2685,8300,671,0,1549,696,790,5472,2967,2247,884,427,21,2
777,ID-GO,2021-08-02,4803,3526,1202,1564,85,198,4374,5737,783,1898,6831,575,0,1634,937,595,4991,2726,2131,573,401,44,2
778,ID-SR,2021-08-02,3000,1464,1014,851,0,0,2598,3369,264,1462,3959,809,0,802,217,297,3207,1539,1153,795,299,55,1
779,ID-MA,2021-08-02,5587,3639,1451,1346,0,0,5225,8134,245,2782,7948,1499,0,1209,895,877,7125,3502,2104,1524,205,61,3
780,ID-MU,2021-08-02,5707,2134,1899,664,0,0,4502,6848,209,1795,7192,623,0,1082,682,814,4888,2275,1807,1277,130,55,7
781,ID-PA,2021-08-02,7158,2482,2376,1195,0,0,4982,8324,558,2812,8660,1429,0,668,1227,690,5549,3506,1673,1678,460,68,6
782,ID-PB,2021-08-02,3896,2380,879,1163,0,0,3192,5578,535,1697,5363,965,0,564,642,660,4694,1788,1156,722,400,38,3
783,ID-AC,2021-08-09,4830,2650,920,693,0,0,3099,5668,539,2174,5677,751,0,1002,699,524,3653,2222,1180,578,404,10,3
784,ID-SU,2021-08-09,24059,12287,6919,6513,0,0,15559,29248,3079,9878,34066,5242,0,5452,2563,3025,22448,11707,8053,5331,1305,83,27
785,ID-SB,2021-08-09,7078,4666,1405,1215,0,0,5139,8498,1355,2647,9477,1553,0,1879,538,615,7976,3639,1817,1172,598,35,9
786,ID-RI,2021-08-09,14579,6725,2968,3385,0,0,13754,14735,385,5417,18239,2184,0,3047,948,1946,12053,7010,3464,2821,1128,27,24
787,ID-JA,2021-08-09,4326,3290,1028,970,78,184,4280,6006,234,2069,6628,1317,0,1228,369,403,5895,2209,1135,1442,410,91,1
788,ID-SS,2021-08-09,7937,5095,2606,1337,0,0,7102,11439,1012,3641,10229,2492,0,1455,857,907,9394,3720,2441,1767,743,168,8
789,ID-BE,2021-08-09,4921,2910,1692,510,0,0,3247,5963,415,2149,6072,615,0,1254,601,735,4259,2238,1925,805,489,21,6
790,ID-LA,2021-08-09,4661,3125,1834,993,0,0,5156,7043,397,1911,6429,681,0,1356,405,791,5542,2585,1568,865,286,27,10
791,ID-BB,2021-08-09,2697,1376,628,586,0,0,2283,3108,15,1056,3553,469,0,550,412,209,2746,1375,701,315,227,16,1
792,ID-KR,2021-08-09,1739,1210,395,377,0,0,1278,1984,308,892,2264,461,0,332,283,285,2180,769,638,361,174,25,2
793,ID-JK,2021-08-09,13539,11125,4820,3281,0,0,11444,18653,1051,7126,22382,2198,0,3553,1683,1994,15375,8888,4300,2968,1608,129,14
794,ID-JB,2021-08-09,26507,17136,6748,8668,1522,3552,19845,36024,594,12494,41436,6231,0,8110,4791,2654,27464,15638,9805,7974,2519,128,51
795,ID-JT,2021-08-09,48268,26634,18494,10969,0,0,35472,58222,9406,17775,67837,10314,0,10794,4754,2868,46291,21740,18655,12402,2044,709,96
796,ID-YO,2021-08-09,7166,3063,2176,1527,249,582,4946,10079,100,3387,9921,1439,0,752,1297,680,6838,3045,1744,1395,328,58,10
797,ID-JI,2021-08-09,102746,55821,33994,19048,0,0,67779,129696,2272,40731,142149,16770,0,28976,13703,13566,103379,50339,24601,27701,7100,335,80
798,ID-BT,2021-08-09,2644,1752,869,766,0,0,2568,3534,586,1110,4170,648,0,778,472,161,3054,1540,892,649,188,18,5
799,ID-BA,2021-08-09,4979,3921,1772,1046,0,0,4738,7979,199,2103,7517,1684,0,1495,595,762,6798,3128,2020,1268,322,70,10
800,ID-NB,2021-08-09,7447,3424,2203,1093,0,0,5723,9762,1051,3318,8609,911,0,1333,1003,904,7392,4104,2614,1896,606,52,8
801,ID-NT,2021-08-09,6204,3098,1154,548,0,0,4023,6779,329,2713,8129,1442,0,1419,942,356,5493,3162,1675,980,340,19,8
802,ID-KB,2021-08-09,4710,3203,1867,1437,0,0,3621,5792,275,2788,7557,1165,0,869,1056,612,6477,2268,2013,1297,500,96,6
803,ID-KT,2021-08-09,7452,3801,2074,1144,0,0,4769,9728,1338,3017,9162,1865,0,852,1273,561,7248,3980,2539,1395,578,114,10
804,ID-KS,2021-08-09,2855,1089,931,332,40,93,1859,3294,5,1313,3631,722,0,793,275,313,2473,1132,920,289,66,30,4
805,ID-KI,2021-08-09,7179,4317,1310,1040,0,0,6588,7751,989,2362,8452,1167,0,1657,1178,689,6588,3325,2651,801,520,77,8
806,ID-KU,2021-08-09,4338,2439,1589,1182,81,190,4176,5979,957,2431,7131,913,0,851,951,461,4411,2602,1827,1296,192,52,2
807,ID-SA,2021-08-09,4120,1577,923,639,0,0,3163,3691,97,1457,4616,715,0,694,652,382,3516,2007,1000,366,338,26,4
808,ID-ST,2021-08-09,3396,1609,1284,687,166,389,2312,3923,752,1477,5591,854,0,530,508,520,4397,1814,953,1111,365,10,5
809,ID-SN,2021-08-09,12251,11360,2892,1843,102,238,11014,16765,2678,5763,17653,3252,0,3374,1770,1484,14796,7435,5147,4092,947,177,4
810,ID-SG,2021-08-09,4042,3141,1714,1216,0,0,4301,6456,3,1692,6834,1277,0,787,737,477,4590,2346,1983,618,387,85,7
811,ID-GO,2021-08-09,5467,2146,1409,901,0,0,4739,5003,960,2288,7382,1473,0,1278,823,698,5598,2754,1752,530,220,28,5
812,ID-SR,2021-08-09,3829,2769,1435,874,109,255,4167,6419,206,1607,6126,1169,0,880,816,237,5039,2415,1504,568,445,25,7
813,ID-MA,2021-08-09,8005,3198,1520,853,0,0,4790,7241,53,2392,9479,910,0,1859,1257,769,7396,3198,1984,688,547,21,2
814,ID-MU,2021-08-09,6067,4148,1435,1201,0,0,4265,7379,1003,3007,8950,719,0,1262,939,333,6770,2755,2249,1341,367,80,9
815,ID-PA,2021-08-09,4773,3448,1622,934,0,0,3674,5770,84,2151,6948,694,0,850,523,791,5702,2386,1529,655,464,15,2
816,ID-PB,2021-08-09,3691,2561,922,739,0,0,2610,4588,549,1321,5856,515,0,423,566,528,3539,2289,1118,502,259,21,7
817,ID-AC,2021-08-16,6700,4882,2674,883,458,1069,5319,9144,555,3829,12414,876,0,1602,1217,422,9175,3391,2419,1100,239,97,7
818,ID-SU,2021-08-16,8770,6586,2892,1739,0,0,6738,10093,1646,3630,14756,2545,0,2485,1708,1597,8438,4331,3613,2926,578,21,6
819,ID-SB,2021-08-16,2439,2349,1083,747,0,0,2373,4350,597,1114,4113,759,0,341,357,217,3425,1823,755,815,314,50,4
820,ID-RI,2021-08-16,7522,4790,1964,906,0,0,6428,8223,277,3251,9913,902,0,2160,955,375,7486,4278,2611,795,741,33,14
821,ID-JA,2021-08-16,6098,3981,1437,694,214,500,4150,7948,142,3173,8796,1838,0,763,1116,677,6215,3564,1661,1430,406,61,6
822,ID-SS,2021-08-16,12490,8593,3632,1360,0,0,10240,18247,2367,5215,16698,2493,0,1365,2149,1207,13858,7761,5154,1589,294,94,22
823,ID-BE,2021-08-16,2226,953,641,564,54,128,2068,3135,350,1115,2878,505,0,561,177,145,2124,1018,703,461,95,43,0
824,ID-LA,2021-08-16,5803,5128,1839,1010,0,0,4650,8858,13,2157,8612,1713,0,1366,1318,398,5552,3999,1380,975,257,21,1
825,ID-BB,2021-08-16,4149,2383,1581,833,84,196,3209,4818,4,1860,6327,1179,0,1383,355,250,5164,1866,1803,1246,234,71,6
826,ID-KR,2021-08-16,5494,3838,2483,1595,0,0,5583,8131,1037,2986,9534,1498,0,1191,910,858,6169,4008,2616,1934,598,79,7
827,ID-JK,2021-08-16,10035,4696,4294,2941,115,270,11052,13478,1529,3909,13809,1333,0,2984,2161,557,9370,6442,2946,2597,719,96,7
828,ID-JB,2021-08-16,79597,56623,18881,21243,0,0,59572,97333,14951,26663,115408,14529,0,13034,10386,3843,81881,51905,28342,13232,5868,1293,154
829,ID-JT,2021-08-16,42191,20693,10394,6264,5597,13059,46766,63260,7955,21666,66859,5809,0,9888,9274,5809,49361,25497,17352,14417,1568,885,22
830,ID-YO,2021-08-16,4686,2005,1182,772,217,507,3065,5111,855,2002,5892,760,0,1359,426,747,3780,2150,1086,557,382,89,5
831,ID-JI,2021-08-16,47472,31412,18049,10507,0,0,49128,74661,3716,16308,75190,14958,0,6601,3461,5144,46691,22083,15325,5624,1440,650,61
832,ID-BT,2021-08-16,3449,2929,1483,574,19,44,4221,4465,624,2061,5644,723,0,531,644,304,4304,2017,1272,789,340,25,7
833,ID-BA,2021-08-16,7979,4803,1796,1678,0,0,8032,9121,288,2673,10826,2418,0,2198,828,1130,6584,4262,2166,823,487,125,10
834,ID-NB,2021-08-16,2982,1628,627,401,0,0,2320,3294,276,1076,3525,811,0,708,464,155,2772,1664,786,838,171,48,4
835,ID-NT,2021-08-16,3596,2598,1071,499,0,0,2531,5409,742,1647,5173,1162,0,1049,473,554,3524,2036,1143,1032,283,48,5
836,ID-KB,2021-08-16,2989,2898,813,741,0,0,2977,4439,224,1224,4727,1015,0,976,383,285,3600,2038,1025,485,107,13,6
837,ID-KT,2021-08-16,3691,2848,1111,702,0,0,3465,4463,810,1803,5357,654,0,1101,698,217,4527,2082,998,877,260,43,0
838,ID-KS,2021-08-16,4924,2701,1848,1420,39,91,4410,7416,888,2451,7487,856,0,1434,744,877,5302,3159,1122,1484,470,109,2
839,ID-KI,2021-08-16,2838,1292,816,384,0,0,2454,2863,460,862,3518,432,0,663,356,107,3140,1330,586,655,239,23,5
840,ID-KU,2021-08-16,2240,1845,600,514,69,162,2528,3392,495,841,3331,421,0,781,242,408,2688,1149,601,646,216,34,2
841,ID-SA,2021-08-16,5228,3855,1196,1223,0,0,4343,7884,874,2806,8080,1284,0,1439,386,580,4827,3045,2122,1306,492,45,4
842,ID-ST,2021-08-16,1320,750,447,225,111,259,1263,1996,7,754,2128,366,0,416,207,62,1330,768,548,378,89,29,0
843,ID-SN,2021-08-16,5374,2219,1613,1474,0,0,3534,7249,722,2540,7350,1589,0,802,687,290,4694,2497,1310,1011,285,93,9
844,ID-SG,2021-08-16,1725,953,516,374,0,0,1331,2035,309,713,2148,410,0,417,180,242,1523,1026,700,236,153,16,0
845,ID-GO,2021-08-16,7765,5261,2314,2009,0,0,6105,10986,34,3991,12184,1485,0,1625,1358,602,9887,5056,2367,2166,782,39,6
846,ID-SR,2021-08-16,6715,4482,2156,1050,0,0,4333,9873,313,2684,10757,2095,0,1654,1205,1059,6212,4102,2452,1720,501,126,8
847,ID-MA,2021-08-16,3690,1942,788,329,0,0,3256,4371,405,1558,4873,550,0,491,272,284,2795,1671,921,882,215,30,2
848,ID-MU,2021-08-16,5187,3853,2236,1574,0,0,4452,7838,120,2346,9290,1773,0,997,834,457,7693,3200,2339,1394,346,123,4
849,ID-PA,2021-08-16,2786,2079,1141,364,0,0,2606,3282,286,1269,4593,403,0,695,532,317,2673,1504,735,862,226,50,5
850,ID-PB,2021-08-16,3804,2363,985,1099,87,203,3305,5532,846,1940,5666,822,0,547,470,397,3463,1882,1560,823,208,70,6
851,ID-AC,2021-08-23,8752,5122,2164,1786,0,0,6119,10646,547,3080,10737,1222,0,1679,1559,1255,8923,4142,2600,1213,213,108,7
852,ID-SU,2021-08-23,29324,18714,12132,8532,0,0,23165,41443,2062,10619,45514,5157,0,3505,5199,2929,30323,17025,7334,9170,1254,277,51
853,ID-SB,2021-08-23,7011,4139,1662,1611,53,125,5016,8845,1054,3410,10091,1323,0,1711,468,522,8523,3684,2034,1722,249,105,11
854,ID-RI,2021-08-23,11143,6642,2528,2527,545,1272,11511,16136,1169,5123,17539,3592,0,2040,2213,1127,11132,4953,2938,2851,563,124,18
855,ID-JA,2021-08-23,5188,2700,1205,679,0,0,3784,5036,688,1492,7081,1003,0,632,416,318,4695,2772,1422,690,121,25,9
856,ID-SS,2021-08-23,5346,4478,2333,1690,0,0,5957,8280,840,3418,8529,919,0,1771,568,1010,6568,3169,2543,1251,445,17,3
857,ID-BE,2021-08-23,2057,1339,512,575,0,0,1505,2268,80,857,3336,479,0,470,164,353,2031,1200,568,595,55,26,3
858,ID-LA,2021-08-23,12928,7888,4307,2928,0,0,8866,19208,1250,6391,20567,3324,0,4043,1413,894,12256,7952,3319,3974,703,84,5
859,ID-BB,2021-08-23,5486,3247,1833,1878,76,179,6136,6363,282,2619,9032,1595,0,1047,435,925,6644,3318,2523,1047,482,37,8
860,ID-KR,2021-08-23,2444,1802,675,471,0,0,1711,3660,63,1017,3516,295,0,795,374,246,2292,1310,765,482,125,13,4
861,ID-JK,2021-08-23,16278,13971,5610,2701,0,0,17343,23802,90,8571,26060,4033,0,3090,1164,2502,23087,10617,7120,2011,454,42,28
862,ID-JB,2021-08-23,40153,25021,10819,4516,0,0,36577,54812,6252,19680,58958,5943,0,4287,3875,4375,32760,17914,15286,6831,1424,229,8
863,ID-JT,2021-08-23,28365,12521,10886,8457,0,0,27769,34258,5862,9718,44130,4374,0,5045,3192,3798,34902,13407,8461,6048,1937,363,43
864,ID-YO,2021-08-23,2411,1952,655,364,34,80,2583,3181,89,1059,3304,570,0,465,452,287,2908,1166,1006,708,220,9,4
865,ID-JI,2021-08-23,27358,17235,6853,6926,0,0,24653,36363,5553,9444,37148,5816,0,4074,3717,2249,27688,12608,11128,5159,1973,513,39
866,ID-BT,2021-08-23,5684,2629,1945,585,0,0,3540,6279,82,1874,7289,793,0,976,1041,773,4931,2513,1808,1093,506,35,2
867,ID-BA,2021-08-23,7492,5243,1977,1315,0,0,7264,8098,915,2657,11399,1655,0,1231,1461,580,7023,4335,1703,1908,711,67,6
868,ID-NB,2021-08-23,3399,1424,988,378,18,42,2172,4176,323,1213,4609,600,0,399,391,490,2967,1713,1162,408,85,36,4
869,ID-NT,2021-08-23,3386,1599,1169,781,0,0,2899,4488,672,1250,4725,688,0,645,515,483,3049,1531,856,464,232,41,2
870,ID-KB,2021-08-23,3818,1542,977,887,21,49,3159,5048,200,1738,4741,732,0,936,594,378,4128,1854,1439,598,200,59,1
871,ID-KT,2021-08-23,5029,3758,1742,779,346,807,5195,6650,380,2139,8935,1713,0,1541,443,687,5405,2690,1474,1059,500,72,5
872,ID-KS,2021-08-23,7363,3528,2204,1868,0,0,5827,9134,282,3382,10954,1714,0,883,1439,1011,6720,3401,1926,1606,505,121,9
873,ID-KI,2021-08-23,5201,3978,1567,688,0,0,4341,6316,950,2106,8299,1672,0,984,498,274,6485,3026,1164,836,148,87,2
874,ID-KU,2021-08-23,2671,1353,912,357,102,239,2026,3340,48,1178,3704,285,0,308,549,427,2415,1400,584,507,146,52,4
875,ID-SA,2021-08-23,5330,5125,2425,1155,0,0,4823,8493,1318,2119,9626,1022,0,945,687,356,7933,3731,2606,1646,255,123,3
876,ID-ST,2021-08-23,3189,3069,1281,620,0,0,2599,4789,111,1387,5016,692,0,1142,409,611,3584,1777,1199,1137,252,43,3
877,ID-SN,2021-08-23,17093,15638,5083,3159,328,767,15080,26281,189,7477,27945,2395,0,3482,2263,2132,20541,12612,7723,4183,1456,113,15
878,ID-SG,2021-08-23,2993,1336,633,419,0,0,2444,2774,267,925,3507,689,0,697,350,233,2427,1383,1074,358,241,42,2
879,ID-GO,2021-08-23,3242,1296,889,308,0,0,2509,3065,295,1281,3670,661,0,848,173,231,2868,1340,1081,563,273,14,2
880,ID-SR,2021-08-23,2944,2016,644,823,0,0,2675,3496,342,1132,4268,517,0,865,478,412,2948,1578,1257,657,135,32,2
881,ID-MA,2021-08-23,3814,2177,1239,1017,0,0,3923,4546,341,1622,5788,732,0,605,566,565,4889,1704,1368,1139,111,35,4
882,ID-MU,2021-08-23,4191,2184,1497,1468,290,676,3436,6891,11,2078,6701,1234,0,1185,913,444,4720,2304,1455,1424,116,93,3
883,ID-PA,2021-08-23,2709,1702,901,424,71,167,2266,3757,397,909,3947,717,0,829,229,453,2608,1304,842,811,277,40,4
884,ID-PB,2021-08-23,5747,3011,1708,965,0,0,3927,7452,773,2638,6938,1109,0,806,674,437,6431,3082,1935,1564,344,60,5
885,ID-AC,2021-08-30,9184,7912,2623,1035,0,0,9010,11633,286,4832,14614,1159,0,2382,1437,1367,11476,5282,2908,2538,232,93,5
886,ID-SU,2021-08-30,7728,6583,2946,2729,0,0,9578,10052,383,4615,13734,2531,0,2016,1460,1206,10259,5069,2317,1239,322,146,19
887,ID-SB,2021-08-30,6783,3017,1333,1513,0,0,6125,7673,1039,2286,8085,1144,0,1001,406,797,6554,3397,2105,1862,170,100,12
888,ID-RI,2021-08-30,7927,4246,1351,1037,0,0,6625,9058,609,2223,9567,989,0,1626,1272,674,5830,3288,2340,964,727,44,13
889,ID-JA,2021-08-30,5425,4254,2157,1425,0,0,6054,8470,1090,2089,9398,811,0,1288,1196,269,6985,3917,1685,957,193,118,7
890,ID-SS,2021-08-30,19662,13693,3930,4100,0,0,14506,27085,3811,8931,30425,4776,0,2454,1245,3160,22966,8750,4363,4548,672,276,5
891,ID-BE,2021-08-30,5975,4103,2087,1379,4,9,6503,9384,88,2249,8440,902,0,1960,928,800,7512,3840,2497,1120,648,94,1
892,ID-LA,2021-08-30,6375,4015,1702,1353,0,0,5758,7978,370,2117,9155,1240,0,1468,509,752,7782,3843,1575,1307,345,15,1
893,ID-BB,2021-08-30,1855,1495,670,522,17,41,2120,3215,193,999,3369,359,0,330,396,197,2439,1215,613,470,197,24,0
894,ID-KR,2021-08-30,2814,1332,854,595,0,0,2012,3533,209,1067,3372,330,0,797,542,265,2516,1221,1068,598,146,46,4
895,ID-JK,2021-08-30,10455,7747,2201,3119,0,0,8438,13527,312,5327,16546,1274,0,2010,1855,1070,11766,4890,3605,2210,580,222,16
896,ID-JB,2021-08-30,134726,85657,29816,32282,0,0,113558,149538,9951,62621,188631,28203,0,28750,13940,17722,136218,84717,55386,20644,3259,1307,146
897,ID-JT,2021-08-30,87718,41575,23409,9293,0,0,67437,99366,7850,39063,118761,22761,0,10284,5432,5733,84393,38667,18885,14753,5636,178,76
898,ID-YO,2021-08-30,1900,1495,613,262,0,0,2043,2456,420,1028,3169,494,0,279,401,239,2520,1088,518,534,168,37,1
899,ID-JI,2021-08-30,66323,35507,14527,17330,0,0,51705,74894,3302,27074,81191,19351,0,17479,12388,9195,56032,29413,20425,9219,5424,235,132
900,ID-BT,2021-08-30,3177,2970,1009,430,72,170,3881,5008,728,1289,5421,976,0,444,669,504,4167,2233,1464,963,254,23,1
901,ID-BA,2021-08-30,3064,1630,627,618,0,0,2427,3126,351,1211,4137,791,0,524,244,398,3491,1268,1133,492,289,40,0
902,ID-NB,2021-08-30,2426,1279,815,511,48,112,2000,3227,415,1101,3317,729,0,467,488,280,3090,1441,997,767,58,51,2
903,ID-NT,2021-08-30,5417,2041,1560,701,0,0,4733,5731,397,1555,6598,1041,0,1436,395,640,5666,2567,1721,1311,99,31,9
904,ID-KB,2021-08-30,3769,2068,1089,508,436,1018,3011,5618,280,1693,5350,885,0,885,666,216,5316,2088,1089,521,293,61,8
905,ID-KT,2021-08-30,2221,1543,873,522,0,0,1620,2784,249,882,3126,411,0,352,260,411,2347,1263,799,257,107,25,2
906,ID-KS,2021-08-30,7008,3274,1777,2156,87,203,7029,9819,1003,2858,9402,1852,0,1607,1233,838,8637,3899,2688,2139,197,105,13
907,ID-KI,2021-08-30,2536,1346,633,441,12,28,2470,2535,406,1028,3263,250,0,422,409,318,2806,1159,917,380,193,32,3
908,ID-KU,2021-08-30,3192,2300,626,593,0,0,2647,3423,7,1171,4860,344,0,544,620,181,3055,1354,1181,741,278,39,1
909,ID-SA,2021-08-30,5121,3059,1749,1605,335,781,5736,8193,50,2547,9327,1320,0,1137,1219,729,6814,2556,1827,1316,203,49,8
910,ID-ST,2021-08-30,4191,1950,1193,853,0,0,2794,4427,193,1818,5074,454,0,564,810,311,4666,2049,1233,453,333,40,1
911,ID-SN,2021-08-30,18191,10355,6873,3828,0,0,12096,24957,461,8631,24093,5255,0,5189,2906,3090,22493,8158,4708,5322,620,176,7
912,ID-SG,2021-08-30,3196,1880,735,465,224,522,2667,3773,83,1470,4638,558,0,670,546,556,3015,1624,1124,681,72,37,2
913,ID-GO,2021-08-30,5297,3982,2259,642,0,0,4949,8262,940,2945,8943,706,0,1523,612,788,6876,3133,2106,1311,327,99,10
914,ID-SR,2021-08-30,6385,4214,1868,1801,211,493,6217,10250,543,3707,9293,1324,0,1856,764,416,7445,3826,2168,1072,382,69,5
915,ID-MA,2021-08-30,6103,2656,1779,1190,306,716,3846,6487,932,3043,7818,1445,0,976,389,671,5408,3646,2023,1392,631,19,9
916,ID-MU,2021-08-30,4573,2422,1715,895,319,744,4669,6971,490,1996,7149,1170,0,780,403,629,4665,2552,1119,1297,290,23,10
917,ID-PA,2021-08-30,4044,2145,930,590,0,0,3563,5367,455,1262,4994,961,0,1127,383,286,3591,1937,866,398,250,57,4
918,ID-PB,2021-08-30,3372,1738,1353,965,0,0,3360,4305,301,1758,5122,880,0,482,479,369,3439,1788,751,1091,195,61,6
919,ID-AC,2021-09-06,5423,3240,1450,1526,0,0,3850,6800,1072,1764,7326,1512,0,655,759,251,5527,2559,1168,1095,432,78,2
920,ID-SU,2021-09-06,18770,12758,6037,4213,913,2131,14001,23567,1145,7059,28543,3704,0,4223,2177,2804,26612,12245,6119,2676,1903,324,44
921,ID-SB,2021-09-06,3537,2966,966,1234,0,0,2750,5470,456,1806,5741,1274,0,1250,777,385,3855,2027,1640,917,154,33,5
922,ID-RI,2021-09-06,6586,3600,1907,625,0,0,5562,6484,236,2216,9054,1244,0,1238,1032,667,5708,2551,2088,1352,210,81,6
923,ID-JA,2021-09-06,2584,2145,997,651,0,0,2524,4191,84,1317,4649,503,0,344,579,480,2961,1762,1157,914,292,32,4
924,ID-SS,2021-09-06,11808,6292,3978,1989,879,2052,13137,14360,1946,6391,18838,1476,0,1993,1154,1471,12156,8076,2876,3015,516,220,15
925,ID-BE,2021-09-06,2884,1691,1082,720,42,100,2640,4419,5,1416,4236,535,0,380,580,400,2773,1557,1248,614,179,46,4
926,ID-LA,2021-09-06,8555,3250,1450,1925,0,0,6948,10579,324,2511,10869,1415,0,1708,1283,1135,7568,3745,1849,2184,403,114,11
927,ID-BB,2021-09-06,1633,1313,589,179,0,0,1710,1859,207,576,2439,198,0,413,155,186,1711,976,402,491,132,30,1
928,ID-KR,2021-09-06,2111,925,610,498,0,0,1635,2700,209,798,2747,361,0,590,368,189,1790,1178,515,374,174,28,1
929,ID-JK,2021-09-06,27120,13548,9436,3679,0,0,20562,27654,3085,9504,37070,6161,0,3812,3581,1777,27828,14898,9032,6715,2342,396,46
930,ID-JB,2021-09-06,67658,52069,27782,15099,71,166,68046,101623,5129,29533,118880,17867,0,21177,7251,11303,90382,39677,19809,10288,3077,1028,147
931,ID-JT,2021-09-06,21262,17393,8024,7259,0,0,21938,33990,3562,13000,35029,4252,0,7728,2478,1131,29124,11771,7823,6695,2670,479,12
932,ID-YO,2021-09-06,2755,1628,1018,765,0,0,2219,4102,572,1024,4067,592,0,619,397,436,3421,1557,1177,387,172,41,4
933,ID-JI,2021-09-06,26173,19429,6353,4372,0,0,17455,36021,5562,9575,39907,6058,0,4900,2896,3653,29007,14287,10532,4342,618,400,31
934,ID-BT,2021-09-06,5897,3523,2019,778,0,0,5322,6698,4,2591,9013,799,0,1093,468,859,5031,3518,1731,1080,186,23,4
935,ID-BA,2021-09-06,7547,4652,1942,1074,0,0,6083,10427,1440,2772,10844,1306,0,1511,562,1186,6861,3698,1530,840,470,61,12
936,ID-NB,2021-09-06,4038,1807,1343,684,32,74,3055,4552,259,1319,5854,1086,0,606,669,441,3945,1832,912,1075,144,45,7
937,ID-NT,2021-09-06,6041,5318,2750,1977,0,0,7615,10392,728,3954,10636,877,0,1805,1394,580,9382,4041,2270,1083,673,64,2
938,ID-KB,2021-09-06,5240,2130,1662,1418,0,0,4695,5669,698,1580,7477,1189,0,1383,661,512,5945,2948,1646,1031,455,42,2
939,ID-KT,2021-09-06,2750,1729,790,319,190,445,2262,3164,127,1402,4086,741,0,497,408,491,3202,1554,1020,449,124,7,2
940,ID-KS,2021-09-06,7146,2704,2145,1206,0,0,4405,8229,356,2839,9522,718,0,967,479,985,6865,3647,1758,1030,576,15,3
941,ID-KI,2021-09-06,2753,1479,1176,785,165,387,2659,4091,310,1423,5014,413,0,545,444,307,3059,1962,1027,444,68,38,5
942,ID-KU,2021-09-06,6064,4290,2448,1563,0,0,6625,7976,819,2383,10012,1033,0,2113,862,922,6781,3661,2465,1805,238,68,7
943,ID-SA,2021-09-06,6247,5228,2040,1696,0,0,5731,8158,897,3281,10591,1797,0,1325,1501,787,8802,4204,2234,1522,331,35,6
944,ID-ST,2021-09-06,3435,1926,1191,802,0,0,2240,4295,112,1201,5212,529,0,716,452,368,3793,2192,1385,535,273,45,0
945,ID-SN,2021-09-06,21136,10927,6976,5251,0,0,19615,27705,1984,9615,30242,5801,0,6574,3129,2754,18341,12361,6292,3605,801,253,43
946,ID-SG,2021-09-06,6891,4399,1408,1289,0,0,4783,8431,493,2188,9428,780,0,1512,781,1108,7726,3674,1633,1855,257,47,7
947,ID-GO,2021-09-06,4005,2952,1554,940,0,0,3588,5010,561,2061,5926,1356,0,1215,682,547,4411,1973,1775,989,152,57,7
948,ID-SR,2021-09-06,4427,3071,1634,937,0,0,3290,6662,653,2002,7423,894,0,1269,982,223,4266,2471,1139,987,159,60,4
949,ID-MA,2021-09-06,4586,2621,1754,1195,37,86,4830,6499,624,2008,6239,1247,0,559,661,489,5374,2942,1832,1403,512,27,4
950,ID-MU,2021-09-06,4678,2409,1453,1057,0,0,4491,6061,844,1535,6232,1086,0,1133,803,445,5575,2262,1577,983,333,67,7
951,ID-PA,2021-09-06,4986,2354,960,798,30,70,3695,4983,893,1666,5944,904,0,507,868,240,3959,2048,1515,756,110,42,9
952,ID-PB,2021-09-06,2294,1216,844,451,0,0,1513,2438,306,1142,3207,454,0,265,440,163,2857,1347,782,411,146,16,4
953,ID-AC,2021-09-13,7563,6315,3280,2175,0,0,7436,12977,1843,4474,11792,1387,0,1227,1012,640,9661,5146,3612,1653,924,83,14
954,ID-SU,2021-09-13,14323,8216,4091,1805,0,0,11425,19686,2200,4857,17221,3028,0,1674,1966,2141,15138,7514,5675,2066,483,51,24
955,ID-SB,2021-09-13,4897,3188,2058,1228,139,325,4931,7804,28,2327,7469,936,0,1046,745,417,5152,2511,2063,1269,376,81,11
956,ID-RI,2021-09-13,9696,6804,2847,1635,0,0,8149,11903,1989,5030,12831,2443,0,1897,1439,1232,12349,6066,2305,2701,461,72,11
957,ID-JA,2021-09-13,4688,3623,2069,801,62,144,4525,6718,29,2842,7843,1388,0,712,664,681,6825,3383,2016,602,182,109,7
958,ID-SS,2021-09-13,21451,12290,6421,3450,0,0,20228,22822,3884,8354,29126,2717,0,5435,4330,1955,25753,8728,8710,5436,2032,152,36
959,ID-BE,2021-09-13,6002,5199,1585,1659,0,0,7161,7998,849,2223,10616,1023,0,1354,861,480,6994,3406,2513,857,643,94,5
960,ID-LA,2021-09-13,12901,7955,3611,1493,714,1666,9433,15560,2432,4428,18297,2537,0,2438,2599,805,15921,7973,3145,2504,838,61,8
